Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
12:58:00,3018,1690,7340,1464,100,1246
13:00:00,461,101,6107,2213,510,2886
13:02:00,610,100,6841,931,8183,1489
13:04:00,2300,201,5888,9137,3849,277
13:06:00,5504,500,5156,5063,2134,100
13:08:00,600,525,3861,1771,121,1403
13:10:00,3636,900,5159,7182,1260,3852
13:12:00,7142,900,3189,3371,3430,7498
13:14:00,1400,100,5207,7220,4876,2453
13:16:00,2880,102,8537,10946,2556,3588
13:18:00,6303,2400,4349,1383,200,9905
13:20:00,3600,100,5665,3641,1206,4170
13:22:00,300,313,6696,7797,610,4043
13:24:00,8898,400,6047,4515,700,5989
13:26:00,2010,1791,4215,6877,200,5034
13:28:00,2674,1400,7771,4025,2100,5852
13:30:00,3300,4825,6390,15682,4510,9059
13:32:00,4300,3968,6911,23306,1900,6474
13:34:00,2783,2712,4521,23591,3351,5737
13:36:00,4069,2975,9034,59687,4659,4738
13:38:00,3600,1046,8046,17402,5200,4320
13:40:00,5565,12289,5666,73384,1500,10957
13:42:00,16297,3959,12529,23997,11690,11751
13:44:00,12208,19327,15508,19460,12916,11232
13:46:00,12212,3050,8270,78684,4081,14633
13:48:00,11755,6981,11479,51380,7195,8589
13:50:00,10903,6323,11619,61166,9247,7473
13:52:00,17871,4165,16979,51968,8618,8352
13:54:00,9354,9623,16332,58504,15386,12687
13:56:00,10897,8144,13632,110362,9565,10987
13:58:00,7684,2616,12310,114585,16527,11326
14:00:00,22744,2470,9913,49025,15395,10988
