Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
12:08:00,2131,1628,6786,1801,3595,4026
12:10:00,6320,300,3429,2078,4960,2417
12:12:00,2943,410,1772,603,2381,3692
12:14:00,970,316,4449,5575,2158,939
12:16:00,4889,1902,2706,2787,4462,4936
12:18:00,1371,200,5328,5353,11164,1200
12:20:00,2727,741,25611,7452,1392,1494
12:22:00,4342,1002,2500,7074,4191,2266
12:24:00,5179,1475,4225,3767,2308,1998
12:26:00,2601,817,5562,9119,13343,6646
12:28:00,5451,1700,4387,6557,1634,1449
12:30:00,1780,1340,13739,4457,5849,1346
12:32:00,5189,214,6400,6123,17296,2749
12:34:00,1073,1304,6463,7947,5727,2900
12:36:00,8111,1225,4427,2837,5944,2389
12:38:00,9327,800,6863,7961,36,5511
12:40:00,3643,1110,7486,12900,8062,6285
12:42:00,5599,411,13052,4284,3970,2000
12:44:00,4849,1043,6947,4332,8845,4403
12:46:00,12914,1710,11000,8337,4351,6935
12:48:00,3137,1100,6331,8063,4855,1565
12:50:00,2140,2100,5674,7631,9298,2883
12:52:00,1927,900,3309,21032,6298,7534
12:54:00,4181,5850,6483,7663,9247,10390
12:56:00,3422,737,5892,3579,4323,2578
12:58:00,1740,1752,9573,8560,6736,6164
13:00:00,2027,954,5571,2517,7960,2133
13:02:00,4992,200,4927,12839,12344,2028
13:04:00,7440,100,7208,12098,4517,8466
13:06:00,1445,700,9940,11722,2616,500
13:08:00,4466,1301,4221,23613,3157,9593
13:10:00,6848,702,9870,1748,1249,7600
13:12:00,5669,524,2534,8837,8457,6300
13:14:00,1606,1901,12929,593011,6002,7236
13:16:00,3453,1401,10616,4924,3975,5229
13:18:00,5675,600,4506,2233,17421,7366
13:20:00,14336,200,5641,4160,14316,11782
13:22:00,11573,1852,3405,6816,16557,3130
13:24:00,13389,405,1732,11648,13452,8314
13:26:00,16266,925,6070,5397,16989,16096
13:28:00,6211,2124,6567,5914,8948,7972
13:30:00,14377,1608,6404,6058,12490,8037
13:32:00,13925,3889,7747,71265,7508,9873
13:34:00,9278,1431,10114,60349,31757,10217
13:36:00,7434,2025,7255,53033,26800,20143
13:38:00,8878,3300,9200,59465,11126,6014
13:40:00,10532,6825,6917,67672,40412,27460
13:42:00,22543,3440,15905,85334,51867,21804
13:44:00,21421,14742,37085,83949,53368,34423
13:46:00,8245,18226,9327,91985,99426,8423
13:48:00,31004,8487,53445,110360,60927,38700
13:50:00,14063,12303,31492,124598,35617,7430
13:52:00,36701,5574,32126,99857,32098,29410
13:54:00,22576,13278,37123,145221,48554,21947
13:56:00,20083,11927,42722,153009,27890,12681
13:58:00,39124,6326,44681,106560,55827,21144
14:00:00,23603,6070,27496,25297,47995,12167
