Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
11:04:00,359,516,537,601,171,202
11:06:00,251,2330,207,1882,290,861
11:08:00,382,11,1508,777,111,10
11:10:00,100,12,1500,100,10,295
11:12:00,1405,15,2,800,10,208
11:14:00,519,336,704,15399,7,760
11:16:00,27,118,262,640,1018,1059
11:18:00,600,219,305,8738,228,200
11:20:00,1310,226,427,300,100,864
11:22:00,1200,819,165,800,208,100
11:24:00,893,200,422,916,110,541
11:26:00,106,2,356,1605,100,100
11:28:00,2,300,161,2019,100,317
11:30:00,300,437,603,3037,100,800
11:32:00,205,144,503,1002,989,1110
11:34:00,308,319,465,6006,103,544
11:36:00,255,618,1208,3137,400,1036
11:38:00,130,372,343,2826,320,2
11:40:00,201,1495,702,1673,1398,3
11:42:00,274,400,1284,2192,1278,98
11:44:00,500,300,1753,2987,117,101
11:46:00,405,995,169,800,299,3
11:48:00,206,1996,763,3096,2409,3
11:50:00,1593,1015,905,690,746,100
11:52:00,1100,2939,361,500,741,100
11:54:00,1801,841,500,1961,10,114
11:56:00,300,1071,1504,933,78,1
11:58:00,200,217,1008,646,522,10
12:00:00,300,232,200,2024,110,100
12:02:00,102,395,804,1847,10,100
12:04:00,300,268,365,3024,110,100
12:06:00,223,524,302,1987,10,104
12:08:00,700,212,1772,1441,1701,100
12:10:00,2,34,625,567,1,100
12:12:00,200,330,1462,400,29,10
12:14:00,175,535,364,2698,10,10
12:16:00,959,834,490,3648,1160,35
12:18:00,306,2166,189,700,12,200
12:20:00,1028,1037,943,1430,1,400
12:22:00,42,631,664,1380,10,523
12:24:00,100,1536,1190,2100,410,32
12:26:00,564,807,500,2910,1399,263
12:28:00,100,818,171,1018,30,64
12:30:00,300,400,408,2103,100,108
12:32:00,1837,401,561,1300,1,67
12:34:00,100,200,1240,2044,530,33
12:36:00,205,601,1339,3530,300,137
12:38:00,613,914,600,3862,2125,87
12:40:00,200,5720,7033,1278,144,369
12:42:00,200,1443,821,1679,498,39
12:44:00,2102,2667,403,1300,502,10
12:46:00,1946,516,1704,3472,390,435
12:48:00,260,299,3983,2289,514,543
12:50:00,492,152,4057,2757,1353,100
12:52:00,464,831,495,2065,216,10770
12:54:00,587,178,904,2528,1600,39
12:56:00,413,510,463,2014,1037,135
12:58:00,1205,312,774,2243,1021,1
13:00:00,311,100,861,2595,44,100
13:02:00,400,300,901,325,203,1409
13:04:00,710,1209,981,4023,481,32
13:06:00,387,515,1199,2990,210,68
13:08:00,200,704,654,1410,130,890
13:10:00,300,116,761,2276,522,39
13:12:00,1238,285,1604,900,10,4681
13:14:00,600,632,806,13767,120,229
13:16:00,1036,47,1654,2164,120,148
13:18:00,842,622,2085,2406,325,142
13:20:00,410,899,1331,1610,657,578
13:22:00,313,445,562,4976,240,113
13:24:00,553,400,1648,11461,50,655
13:26:00,907,702,1546,42100,130,183
13:28:00,1317,600,2390,13386,40,493
13:30:00,747,210,2724,10416,442,864
13:32:00,1733,714,1332,37430,418,887
13:34:00,2144,1411,1662,37473,60,1103
13:36:00,869,401,1199,35725,856,388
13:38:00,1403,800,10589,28654,457,911
13:40:00,1838,2024,1546,49538,543,631
13:42:00,3246,1795,4166,25238,936,1776
13:44:00,5156,1338,3753,52414,770,809
13:46:00,4699,3333,4295,38825,3575,3441
13:48:00,3166,1107,3981,77821,1450,4462
13:50:00,5607,7563,6638,50901,1874,4531
13:52:00,3304,3139,6034,31622,1770,1521
13:54:00,5479,2722,5985,68103,626,1576
13:56:00,4913,2988,4899,74917,252,3811
13:58:00,4377,5086,5762,99643,2867,5044
14:00:00,5061,3848,7962,46486,16552,2442
